Serial_number,App_Size,App_Price,Installs,User_Rating,Content_Rating,Category,currency,Type
538,10432512,4.99,1755,4.5,17+,Food & Drink,USD,
539,29494272,1.99,1037,4.5,4+,Photo & Video,USD,
540,124710912,2.99,4755,4,9+,Games,USD,
541,46872576,0,825,3.5,4+,Business,USD,
542,66864128,0,28260,4.5,4+,Social Networking,USD,
543,154910720,0,306,3.5,12+,Finance,USD,
544,97562624,0,32527,4.5,4+,Games,USD,
545,70325248,0,103655,5,4+,Shopping,USD,
546,98820096,6.99,15981,4.5,4+,Productivity,USD,
547,147001344,0,15593,4.5,4+,Shopping,USD,
548,152671232,2.99,206,4,17+,Reference,USD,
549,235160576,0,786,3.5,17+,Entertainment,USD,
550,26029056,1.99,1207,4.5,4+,Education,USD,
551,275481600,2.99,6879,4.5,9+,Games,USD,
552,145140736,0,5683,4,12+,Entertainment,USD,
553,3174400,0.99,0,0,4+,Social Networking,USD,
554,1269152768,4.99,5059,4,4+,Games,USD,
555,189514752,4.99,10158,4.5,4+,Health & Fitness,USD,
556,131723264,0,291,4,17+,Travel,USD,
557,8069120,1.99,31,3,4+,Weather,USD,
558,129167360,0,35981,4,12+,Shopping,USD,
559,53805056,0.99,14493,4.5,12+,Games,USD,
560,39790592,2.99,853,4,17+,Entertainment,USD,
561,68668416,0,990,3,12+,Entertainment,USD,
562,88601600,0,676,3,12+,Entertainment,USD,
563,91588608,0,128739,4.5,4+,Games,USD,
564,71177216,2.99,1556,4.5,4+,Utilities,USD,
565,191455232,4.99,12331,4.5,4+,Games,USD,
566,35518464,3.99,22,4.5,4+,Education,USD,
567,29303808,0.99,6527,4,12+,Games,USD,
568,42482779,0.99,13049,4.5,12+,Games,USD,
569,92997632,0,3692,3.5,12+,News,USD,
570,88879104,2.99,41446,4.5,4+,Games,USD,
571,23296000,0,8221,4.5,4+,Shopping,USD,
572,50085888,0.99,36190,4.5,4+,Games,USD,
573,83214336,0.99,14491,4.5,4+,Games,USD,
574,84945920,0,99244,4.5,4+,Utilities,USD,
576,710486016,0,75714,4,4+,Games,USD,
577,22577152,0.99,35161,4.5,9+,Games,USD,
578,48590848,0,11875,4.5,4+,Health & Fitness,USD,
579,160764928,0,122,2.5,17+,Finance,USD,
580,85515264,0,1083,2,17+,Lifestyle,USD,
581,1319796736,2.99,1575,3.5,12+,Games,USD,
582,165394432,1.99,24,3.5,4+,Games,USD,
583,56609792,0,53,4,4+,Weather,USD,
584,195406848,2.99,739,3.5,4+,Games,USD,
585,136184832,0,100477,4,4+,Lifestyle,USD,
586,114878464,0,718,4,12+,News,USD,
587,155593728,0,16849,4.5,4+,Reference,USD,
588,251711488,0,192,1.5,4+,Finance,USD,
589,51665920,4.99,7,5,12+,Education,USD,
590,34992128,3.99,1114,4.5,4+,Games,USD,
591,34405376,6.99,1218,4,4+,Music,USD,
592,59663360,0.99,9948,4.5,4+,Games,USD,
593,7497728,0.99,528,4,4+,Utilities,USD,
594,119131136,4.99,4675,4.5,4+,Games,USD,
595,243776512,0,22302,4,4+,Travel,USD,
596,34397184,5.99,3849,4,4+,Productivity,USD,
597,83928064,0,233,4,12+,News,USD,
598,9784320,0,1798,4.5,4+,Travel,USD,
599,43338752,7.99,916,4.5,4+,Business,USD,
600,95949824,0.99,2956,4.5,17+,Utilities,USD,
601,410202112,4.99,21648,4,4+,Games,USD,
602,30382080,2.99,5163,4.5,4+,Reference,USD,
603,17178624,0.99,49,4.5,4+,Entertainment,USD,
604,70262784,0,6081,4.5,4+,Weather,USD,
605,11911065,0.99,4401,5,9+,Games,USD,
606,157370368,2.99,2231,4.5,17+,Social Networking,USD,
607,163801088,0,327025,4.5,4+,Games,USD,
608,475697678,4.99,10463,4,9+,Games,USD,
609,9458688,1.99,28672,4.5,4+,Games,USD,
610,67922944,3.99,4716,4.5,12+,Health & Fitness,USD,
611,118435840,1.99,6278,3.5,9+,Games,USD,
613,23447492,2.99,8304,4.5,4+,Games,USD,
614,101873664,0,15984,3,9+,Entertainment,USD,
615,93429760,1.99,5079,4.5,4+,Education,USD,
616,132141056,0,2416,4.5,4+,Music,USD,
617,38540288,0,36,4,17+,Social Networking,USD,
618,979909632,4.99,8165,3.5,4+,Games,USD,
619,90725376,0,7446,4,12+,Entertainment,USD,
620,122429440,0.99,26419,4,9+,Games,USD,
621,12783616,0.99,208,4,17+,Entertainment,USD,
622,63474688,3.99,7565,3.5,17+,Utilities,USD,
623,22227968,1.99,3040,4.5,4+,Photo & Video,USD,
624,145240064,0,145549,4.5,17+,Travel,USD,
625,10426368,4.99,835,4.5,17+,Food & Drink,USD,
626,4278742,1.99,4262,4.5,4+,Finance,USD,
627,21371904,1.99,219,4,4+,Utilities,USD,
628,273259520,0,56110,4.5,4+,Finance,USD,
629,79332352,0,32341,4.5,12+,Travel,USD,
630,655987075,4.99,1419,4,12+,Games,USD,
631,188030976,2.99,3303,4.5,4+,Education,USD,
632,123563008,0,2058,4,17+,Entertainment,USD,
633,192136192,7.99,990,4,9+,Games,USD,
634,39835648,2.99,1986,4,17+,Entertainment,USD,
635,8773632,1.99,8981,4.5,9+,Games,USD,
636,183409664,4.99,554,4.5,4+,Games,USD,
637,92966912,0,8176,5,12+,News,USD,
638,104406016,4.99,53,2,4+,Food & Drink,USD,
639,10469376,0.99,6,1,4+,Photo & Video,USD,
640,23792640,0,8,3,4+,Finance,USD,
641,60144640,0,467,4,4+,Health & Fitness,USD,
643,33914880,0.99,287,4.5,12+,Health & Fitness,USD,
644,123070464,0,28189,4.5,4+,Photo & Video,USD,
645,13852672,2.99,868,4.5,12+,Navigation,USD,
646,60013568,0.99,4094,4.5,4+,Games,USD,
647,82395136,2.99,3152,4.5,4+,Entertainment,USD,
648,57810944,2.99,2950,4.5,4+,Health & Fitness,USD,
649,14232576,3.99,3245,4,4+,Weather,USD,
650,16949248,0.99,9341,4.5,12+,Games,USD,
651,21079040,0,981,2.5,4+,Education,USD,
652,27227934,0.99,735,4,4+,Games,USD,
653,124150784,2.99,15116,4.5,4+,Health & Fitness,USD,
654,233533440,0,39638,4.5,4+,Productivity,USD,
655,20168704,0,7256,3,12+,Entertainment,USD,
656,10058752,1.99,12590,4.5,4+,Utilities,USD,
657,198701056,2.99,13258,4.5,12+,Games,USD,
659,13778944,2.99,331,4.5,4+,Reference,USD,
660,120382464,0,1777,3,4+,Education,USD,
661,29369344,0.99,554,4.5,4+,Photo & Video,USD,
662,75874304,0,7535,4,4+,Sports,USD,
663,233934848,0,2622,3.5,4+,Sports,USD,
664,136668160,0,2340,4,17+,Entertainment,USD,
665,44099584,0,823,4.5,12+,Entertainment,USD,
666,25606144,1.99,261,4,4+,Sports,USD,
668,247508992,0.99,29739,4.5,9+,Games,USD,
670,22879232,4.99,1359,3,4+,Weather,USD,
671,210538496,6.99,6001,4.5,4+,Productivity,USD,
673,87593984,0,4188,4.5,4+,Education,USD,
674,156446720,0,89,4,4+,Lifestyle,USD,
675,5800960,1.99,513,4,4+,Photo & Video,USD,
676,10110976,0,1329,3,17+,Finance,USD,
677,242618368,0,361,3.5,17+,Shopping,USD,
678,79696896,0,3768,4,17+,Entertainment,USD,
679,182624256,0,34584,4.5,12+,Social Networking,USD,
681,65281024,0,26786,3.5,4+,Reference,USD,
682,48323584,3.99,1911,4,9+,News,USD,
683,106427392,1.99,1393,4.5,4+,Games,USD,
684,22515712,2.99,430,4.5,9+,Games,USD,
685,18358272,1.99,193,4.5,4+,Games,USD,
686,7100416,0.99,7,4.5,4+,Utilities,USD,
688,54815744,0,116,4,17+,Lifestyle,USD,
689,65495040,2.99,4352,4.5,4+,Photo & Video,USD,
690,150791168,0,126948,4.5,4+,Utilities,USD,
691,142101504,0,6478,5,4+,Photo & Video,USD,
692,78565376,0,31116,4,4+,Entertainment,USD,
693,78774272,0,248,3,4+,Utilities,USD,
694,425657344,4.99,3326,5,9+,Health & Fitness,USD,
695,160313344,0,100,4.5,12+,Shopping,USD,
696,100336640,0,102,4.5,4+,Productivity,USD,
697,64342016,0.99,3662,4.5,4+,Entertainment,USD,
698,30252032,0.99,219418,4.5,4+,Games,USD,
699,10514432,3.99,2293,4.5,4+,Weather,USD,
700,85283840,0,16979,4.5,12+,Sports,USD,
701,101735424,0,110420,4.5,12+,Music,USD,
702,52618240,1.99,4719,4,4+,Lifestyle,USD,
703,79730688,0,157,5,17+,Utilities,USD,
704,8029184,0.99,1537,4.5,4+,Education,USD,
705,31544320,0,29,3.5,4+,Food & Drink,USD,
706,112928768,0,2270,4.5,12+,Utilities,USD,
707,65921024,0,1724546,4.5,9+,Games,USD,
708,138319872,0,170843,4.5,4+,Games,USD,
709,226899968,0,70122,4.5,4+,Games,USD,
710,70041600,4.99,1887,3,4+,Lifestyle,USD,
711,301896704,0,293857,4.5,4+,Games,USD,
712,15154176,19.99,193,4.5,4+,Sports,USD,
713,55030784,0,131695,4.5,4+,Music,USD,
714,209462272,0,47506,3.5,4+,Entertainment,USD,
715,6615040,2.99,2261,4.5,4+,News,USD,
716,46864078,0.99,26,3,4+,Games,USD,
717,73111552,0,56399,4,4+,Entertainment,USD,
718,113787904,0,5987,2.5,12+,Entertainment,USD,
719,124720128,0,414803,4.5,12+,Games,USD,
720,236067840,0,135962,4,4+,Productivity,USD,
721,4324352,1.99,0,0,4+,Photo & Video,USD,
722,224955392,0,549,4.5,4+,Lifestyle,USD,
723,43033600,9.99,10619,5,4+,Games,USD,
724,113078272,0,13572,3,4+,Sports,USD,
725,60426240,2.99,149,3.5,4+,Reference,USD,
726,14495744,7.99,249,4.5,4+,Productivity,USD,
727,86083584,0,152,2.5,12+,Finance,USD,
728,30275615,2.99,1073,4,4+,Games,USD,
729,140165120,0.99,9763,4.5,4+,Games,USD,
730,81287168,0,60490,4,4+,Lifestyle,USD,
731,139853824,1.99,2552,4.5,4+,Games,USD,
732,290695168,14.99,1378,4.5,9+,Games,USD,
733,185606144,0,38,3,17+,Shopping,USD,
734,31635456,0,299,4.5,12+,News,USD,
735,212580352,3.99,5362,4.5,12+,Games,USD,
736,132968448,5.99,6109,4.5,4+,Entertainment,USD,
737,133134336,0,4263,4.5,17+,News,USD,
738,84909056,0.99,714,4,4+,Photo & Video,USD,
739,194308096,4.99,3170,4,4+,Games,USD,
740,82982912,0,936,4,17+,Utilities,USD,
741,55071744,0,1341,4,9+,Utilities,USD,
742,415420416,4.99,4934,4,4+,Games,USD,
743,51366912,2.99,9649,4,4+,Education,USD,
744,31230976,0,11,4,12+,Shopping,USD,
745,164235264,2.99,2493,4,4+,Games,USD,
746,742145024,4.99,1888,3.5,4+,Games,USD,
747,149715968,4.99,923,4.5,9+,Games,USD,
748,80944128,0,65,3.5,17+,Shopping,USD,
749,74724352,0,115,2,4+,Travel,USD,
750,125872128,0,10278,3.5,4+,Travel,USD,
751,165367808,0,624,4,17+,Social Networking,USD,
752,113510400,0,177501,4.5,4+,Social Networking,USD,
753,36686604,0.99,500,4,9+,Games,USD,
754,33714176,0,159735,4,4+,Sports,USD,
755,74778624,0,1061624,4.5,12+,Social Networking,USD,
756,66599936,0,98344,3.5,17+,Entertainment,USD,
757,41109504,0,26278,3,17+,Entertainment,USD,
758,14336000,0,35769,4.5,4+,Utilities,USD,
759,519446528,9.99,540,4.5,12+,Games,USD,
760,139457536,0,224,3.5,4+,Music,USD,
761,60313600,0,11665,4,4+,Entertainment,USD,
762,35695616,4.99,20951,4,17+,Utilities,USD,
763,1824768,1.99,43,4.5,4+,Productivity,USD,
764,54476800,16.99,125,4,4+,Productivity,USD,
765,29496320,1.99,92,4.5,4+,Book,USD,
766,283656192,16.99,857,4,9+,Games,USD,
767,4511744,0.99,528,4,4+,Photo & Video,USD,
768,27049083,2.99,626,4.5,4+,Games,USD,
769,143117312,0,1026,4.5,17+,Shopping,USD,
770,19738624,1.99,1403,4.5,17+,Utilities,USD,
771,6228992,0.99,117,1,4+,Social Networking,USD,
772,99463168,0.99,193,3.5,4+,Games,USD,
773,123312128,7.99,896,4,4+,Education,USD,
774,4427776,2.99,35,3,4+,Navigation,USD,
775,115178496,0,183621,4.5,12+,Games,USD,
776,192954368,4.99,616,4.5,4+,Games,USD,
777,149436416,0,397,3,17+,Social Networking,USD,
780,345904128,2.99,4866,4.5,4+,Games,USD,
781,409732096,2.99,20355,4.5,4+,Games,USD,
782,15350784,1.99,6,3.5,4+,Reference,USD,
783,62913536,3.99,1855,4.5,4+,Lifestyle,USD,
784,947195904,4.99,9741,4.5,12+,Games,USD,
785,791146496,13.99,818,3.5,4+,Music,USD,
786,30027776,0,458,3.5,4+,Social Networking,USD,
787,36758528,0.99,6374,4.5,4+,Photo & Video,USD,
788,114268160,0,7569,3.5,4+,Finance,USD,
789,96872448,0,76392,4.5,4+,Games,USD,
791,610881536,0,35058,4.5,4+,Games,USD,
792,17530880,0,78,4.5,12+,Games,USD,
793,58143744,2.99,4748,5,4+,Photo & Video,USD,
794,183046144,1.99,12162,4.5,4+,Games,USD,
795,86968320,0,2333,4.5,4+,Weather,USD,
796,114121728,0,150,4,17+,Shopping,USD,
797,64152576,2.99,1006,4,4+,Education,USD,
798,79013888,0,1839,4.5,12+,Travel,USD,
799,65608704,0,2661,4,4+,Utilities,USD,
800,57694208,0,8651,3.5,4+,Education,USD,
801,47030272,4.99,460,4.5,4+,Education,USD,
802,7558144,1.99,34,5,4+,Productivity,USD,
803,31744669,0.99,32,3.5,4+,Education,USD,
804,35261440,3.99,863,4.5,12+,Travel,USD,
805,21462305,0.99,23,4,4+,Education,USD,
806,25382912,1.99,2965,4.5,4+,Photo & Video,USD,
807,92432384,0.99,3702,4.5,9+,Photo & Video,USD,
808,299294720,2.99,5058,4.5,4+,Games,USD,
809,43553792,4.99,0,0,12+,Education,USD,
810,105743360,0,258624,5,4+,Food & Drink,USD,
811,33743872,2.99,8632,4.5,9+,Games,USD,
812,125991936,14.99,1478,3,4+,Photo & Video,USD,
813,133053440,0,10647,4,12+,Shopping,USD,
814,136421376,0,383,4.5,17+,News,USD,
815,67734528,0,320,3.5,4+,Entertainment,USD,
816,13512704,0,102,2,9+,Photo & Video,USD,
817,26569728,0,8623,4.5,4+,Business,USD,
818,16048128,0.99,14361,4.5,9+,Games,USD,
819,99607552,0,1670,4.5,12+,Entertainment,USD,
820,134786048,4.99,1153,4,4+,Productivity,USD,
821,119247872,0,1103,3.5,4+,Shopping,USD,
822,4849664,0.99,11,4.5,4+,Business,USD,
823,141322240,0,8683,4,4+,Photo & Video,USD,
824,1532640,0.99,44,4.5,17+,Games,USD,
825,225615872,3.99,3523,4.5,4+,Entertainment,USD,
826,60549120,0,527,4,4+,Utilities,USD,
827,84338688,4.99,10368,5,4+,Health & Fitness,USD,
828,235259904,0,187666,4.5,4+,Games,USD,
829,153074688,0,503230,4.5,4+,Games,USD,
830,517828608,4.99,4513,4,12+,Games,USD,
831,99442688,4.99,125,3.5,4+,Utilities,USD,
832,46147584,0,29,4.5,12+,Food & Drink,USD,
833,91466752,0,668,4.5,17+,Photo & Video,USD,
834,31885312,4.99,112,4.5,12+,Entertainment,USD,
835,103390208,0,944,4,4+,Utilities,USD,
836,102964224,0,34585,4.5,12+,Photo & Video,USD,
837,49025024,0.99,406,4.5,4+,Education,USD,
838,129096704,0,60163,4,4+,Social Networking,USD,
839,86345728,4.99,415,4,4+,Education,USD,
840,1978085376,6.99,23766,4.5,17+,Games,USD,
841,69277696,2.99,1595,4,4+,Education,USD,
842,135252992,0,55950,4,12+,Entertainment,USD,
843,22264832,1.99,644,5,12+,Reference,USD,
845,161159168,0,16729,4.5,12+,Photo & Video,USD,
846,72476672,0,32499,4.5,4+,Productivity,USD,
847,79857664,0,141224,4.5,4+,Games,USD,
848,224675840,2.99,10386,4.5,4+,Health & Fitness,USD,
849,212208640,0,11437,3.5,4+,Social Networking,USD,
850,145368064,0,30,5,4+,Travel,USD,
851,48484352,0,4021,4.5,4+,Utilities,USD,
852,8093696,1.99,43,3.5,4+,Weather,USD,
853,125770752,9.99,1685,2.5,4+,Book,USD,
854,53805056,0,8324,4,4+,Business,USD,
855,13282304,0.99,796,5,4+,Lifestyle,USD,
856,209452032,0.99,86127,4.5,9+,Games,USD,
857,218936320,0,9109,3,12+,Social Networking,USD,
858,55250944,0,20988,4,4+,Entertainment,USD,
859,880640,3.99,0,0,4+,Finance,USD,
860,85049344,0,1985,4.5,17+,Social Networking,USD,
862,130363392,0,65,3,4+,Shopping,USD,
863,92713984,0,13106,4.5,9+,Games,USD,
864,118128640,0,44,4,4+,Finance,USD,
865,9162752,3.99,425,4.5,4+,Productivity,USD,
866,1312071680,24.99,1298,4.5,12+,Medical,USD,
867,214474752,0,403,3.5,17+,Games,USD,
868,36301672,0.99,309,4,9+,Games,USD,
869,507508522,13.99,5180,4.5,9+,Games,USD,
871,123644928,0.99,18259,4.5,12+,Games,USD,
872,203038720,0,323905,2.5,12+,Photo & Video,USD,
873,161202176,0,51,4.5,17+,Travel,USD,
874,55156736,4.99,1294,4.5,4+,Business,USD,
875,51680256,0,5,3,4+,Entertainment,USD,
876,214679552,0.99,9302,4.5,9+,Games,USD,
877,1344401408,0.99,153588,4.5,12+,Games,USD,
878,24059904,0.99,3837,4.5,4+,Productivity,USD,
879,34025472,1.99,10509,4.5,4+,Games,USD,
880,14741504,2.99,4697,4.5,4+,Photo & Video,USD,
881,84406272,0,27791,4.5,4+,Utilities,USD,
882,156017664,0,1862,4,17+,Social Networking,USD,
883,95468544,2.99,3820,4.5,4+,Health & Fitness,USD,
884,109210624,0,123433,5,12+,Photo & Video,USD,
885,90853376,1.99,131656,4.5,4+,Games,USD,
886,140942336,0,5748,2.5,4+,Travel,USD,
887,162652160,4.99,4922,4.5,4+,Reference,USD,
888,124532736,0.99,63272,4.5,4+,Games,USD,
889,32770048,0,130,2.5,12+,Music,USD,
890,40980480,0,1933,4.5,12+,Entertainment,USD,
891,4009984,0,6,3,4+,Health & Fitness,USD,
892,179580928,0.99,3912,4.5,4+,Games,USD,
893,235767808,1.99,1092,4,4+,Games,USD,
894,13180928,2.99,2436,4.5,9+,News,USD,
895,21263360,1.99,14,4,4+,Entertainment,USD,
896,144661504,0,558,5,17+,Shopping,USD,
897,213586944,0,1014,4,17+,Navigation,USD,
898,25620480,0.99,4510,4.5,4+,Photo & Video,USD,
899,1820196864,6.99,14724,4.5,17+,Games,USD,
900,2706432,0,85,3.5,4+,Travel,USD,
901,141333504,0,160,4.5,17+,Health & Fitness,USD,
902,35683328,3.99,4676,4,17+,Utilities,USD,
903,75027456,1.99,3196,5,4+,Reference,USD,
904,22749184,0.99,1,1,4+,Health & Fitness,USD,
905,22928546,1.99,0,0,4+,Entertainment,USD,
906,148888576,0,154,4,17+,Travel,USD,
907,118249472,0,5058,3.5,4+,Social Networking,USD,
908,21647360,0,750,3.5,4+,Food & Drink,USD,
909,25740288,1.99,7943,4.5,4+,Utilities,USD,
910,27196416,0.99,98851,4.5,4+,Games,USD,
911,1551412224,24.99,16,4,12+,Games,USD,
912,197306368,0,16358,4,4+,Games,USD,
913,275729408,0,351466,3,4+,Social Networking,USD,
914,175780864,0.99,79683,4.5,12+,Games,USD,
915,168557568,5.99,4656,4.5,4+,Games,USD,
916,117258240,1.99,7289,4.5,4+,Games,USD,
918,31578112,0,60,4,4+,Games,USD,
919,37967872,0,24744,4.5,4+,Business,USD,
920,968384512,0.99,24880,4.5,9+,Games,USD,
921,111875072,0.99,3716,4,9+,Games,USD,
922,20161086,0,338,3.5,4+,Entertainment,USD,
923,63676416,0,28153,4,4+,Games,USD,
924,21083136,0,609,2.5,4+,Education,USD,
925,108813312,0,405647,4.5,9+,Games,USD,
926,119500800,0,32558,5,4+,Photo & Video,USD,
927,103469056,1.99,999,4.5,4+,Reference,USD,
928,164236288,2.99,8580,4.5,4+,Games,USD,
929,141503488,0,9725,5,4+,Shopping,USD,
930,27500544,1.99,15809,5,4+,Weather,USD,
931,102413312,0,11124,2.5,17+,Social Networking,USD,
932,112337920,0,613,4,17+,Entertainment,USD,
933,80345088,2.99,1138,4.5,4+,Education,USD,
934,109425664,0,774,4.5,17+,Entertainment,USD,
935,71766016,2.99,358,3.5,4+,Games,USD,
936,106416128,0,68,4,17+,Shopping,USD,
937,144414720,0,14104,4.5,4+,Games,USD,
938,258739200,4.99,7919,4.5,12+,Games,USD,
939,13062144,3.99,562,5,4+,Music,USD,
940,196291794,3.99,242,4,12+,Games,USD,
941,79983616,0,109549,4.5,12+,Entertainment,USD,
942,138006528,0,6856,2,17+,Entertainment,USD,
943,21745664,0,8025,4.5,4+,Games,USD,
944,248307057,4.99,234,4.5,9+,Games,USD,
945,385908736,3.99,879,4.5,4+,Music,USD,
946,184315904,1.99,880,3.5,4+,Games,USD,
947,140944384,0,2793,4.5,4+,Productivity,USD,
948,166025216,0,1040,4.5,4+,Navigation,USD,
949,30503936,0,33,3.5,17+,Utilities,USD,
950,103233536,3.99,54,4,4+,Education,USD,
951,7671808,1.99,2485,4.5,4+,Photo & Video,USD,
952,337177600,4.99,2101,4.5,9+,Games,USD,
953,132913152,0,90496,4,4+,Health & Fitness,USD,
954,109416448,0,4050,2,12+,Entertainment,USD,
955,17612800,2.99,5,4,17+,Entertainment,USD,
956,23040000,0,685,4,4+,Travel,USD,
957,403332096,4.99,0,0,4+,Education,USD,
958,107525120,0,2150,4.5,4+,Photo & Video,USD,
959,46950400,0,5,3,4+,Navigation,USD,
960,86456320,0,49816,4.5,12+,Lifestyle,USD,
961,170055680,0.99,4498,4,4+,Games,USD,
962,61427712,2.99,199,3.5,4+,Education,USD,
963,47699968,0,2417,3,12+,News,USD,
964,28331008,0,2286,2.5,4+,Education,USD,
965,77390848,0,1646,4.5,4+,Photo & Video,USD,
966,160124928,0,15554,3.5,4+,Sports,USD,
967,17243136,2.99,210,3,4+,Health & Fitness,USD,
968,68499456,0,6534,4.5,9+,Games,USD,
969,407632896,3.99,311,4.5,4+,Food & Drink,USD,
970,56817664,0.99,54073,5,4+,Games,USD,
971,695603200,0,446880,4.5,12+,Games,USD,
972,127980544,0,383,4.5,17+,Lifestyle,USD,
973,94260224,0,1854,3.5,4+,Education,USD,
974,87581696,1.99,1915,4,4+,Games,USD,
975,64024576,0,6408,4,4+,Shopping,USD,
976,26399744,3.99,561,4,4+,Music,USD,
977,6603776,2.99,123,4,4+,Weather,USD,
978,21118976,5.99,875,4.5,4+,Business,USD,
979,93220864,0.99,7973,4,17+,News,USD,
980,57786368,4.99,3800,4.5,4+,Health & Fitness,USD,
981,31039488,2.99,264,4.5,9+,Games,USD,
982,29511680,4.99,135,4.5,9+,Games,USD,
983,4348875,3.99,204,4,12+,News,USD,
984,73138176,0,57348,4.5,4+,Shopping,USD,
985,32996352,0.99,240,4.5,4+,Finance,USD,
986,60647424,0,9819,4.5,4+,Productivity,USD,
987,81007616,0,20069,4,4+,Business,USD,
988,94053376,0.99,132,4,17+,Travel,USD,
989,90374144,4.99,3099,4.5,4+,Games,USD,
990,524803072,0,677247,4.5,4+,Games,USD,
991,41246720,0.99,3883,4,4+,Games,USD,
992,2598912,0.99,11,4,4+,Education,USD,
993,162706432,0,5459,4,4+,Education,USD,
994,91591680,0,221002,4,4+,Games,USD,
995,104023040,0,17,4.5,4+,Finance,USD,
996,375949016,4.99,168,4,9+,Games,USD,
997,58299392,0,18035,4.5,4+,Shopping,USD,
998,14578688,1.99,2504,4.5,4+,Photo & Video,USD,
999,880267264,6.99,116601,4.5,17+,Games,USD,
1000,114197504,4.99,7100,4.5,4+,Games,USD,
1001,91615232,0,12079,3.5,12+,Social Networking,USD,
1002,80923648,0,30845,4.5,4+,Music,USD,
1003,54852324,4.99,1777,4.5,4+,Games,USD,
1004,81444864,4.99,2676,4.5,4+,Sports,USD,
1005,98870272,0,7174,4,4+,Shopping,USD,
1006,113278913,4.99,76,4,9+,Games,USD,
1007,158416896,2.99,2254,4.5,4+,Games,USD,
1008,52539392,0.99,826,5,12+,Games,USD,
1009,66607104,0,11677,4,17+,Utilities,USD,
1010,285982720,6.99,1690,4.5,4+,Games,USD,
1011,110243840,0,281,3.5,4+,Utilities,USD,
1012,15481361,0,11945,4.5,12+,Games,USD,
1013,36523008,0.99,21,4.5,4+,Health & Fitness,USD,
1014,509022208,2.99,1483,4,12+,Games,USD,
1015,177553408,3.99,78,5,12+,Book,USD,
1016,310633804,0.99,7693,4,4+,Games,USD,
1017,100699136,0,2887,3.5,4+,Education,USD,
1018,3530752,1.99,1,5,4+,Finance,USD,
1019,134715392,0,1628,2,4+,Sports,USD,
1020,1984958464,6.99,13503,4.5,17+,Games,USD,
1021,8147968,0,128,3,4+,Weather,USD,
1022,75580416,2.99,2334,4.5,4+,Health & Fitness,USD,
1023,596499456,0,12122,4.5,4+,Reference,USD,
1024,223332352,14.99,929,4,4+,Music,USD,
1025,160900096,0,57,4,4+,Travel,USD,
1026,143038464,0,19540,4.5,4+,Lifestyle,USD,
1027,101117952,4.99,10754,4.5,12+,Photo & Video,USD,
1028,120819712,0.99,7639,4,12+,Games,USD,
1029,121874432,5.99,6420,4.5,4+,Book,USD,
1031,61840384,2.99,3686,4,4+,Education,USD,
1032,82529280,0,54496,4.5,4+,Utilities,USD,
1033,109448192,0,213,4.5,17+,Social Networking,USD,
1034,112567296,11.99,768,4.5,4+,Education,USD,
1035,120922112,0,30434,4.5,4+,Shopping,USD,
1036,207656960,0,12797,4,4+,Productivity,USD,
1037,885760,0,581,3,4+,Education,USD,
1038,20885504,0.99,49,4.5,4+,Games,USD,
1039,124789760,3.99,233,4.5,4+,Games,USD,
1040,123991040,0,2860,4,17+,Social Networking,USD,
1041,148458496,4.99,2843,4.5,4+,Reference,USD,
1042,39018496,0,636,2,4+,Sports,USD,
1043,63201280,2.99,4095,4.5,12+,Games,USD,
1044,34652160,0,20,4,12+,Food & Drink,USD,
1045,141081600,1.99,250,4.5,4+,Education,USD,
1046,58073088,4.99,1520,4.5,4+,Health & Fitness,USD,
1047,17226765,0.99,1801,4,4+,Entertainment,USD,
1048,50800640,0,0,0,4+,Utilities,USD,
1050,185828352,3.99,41,3.5,4+,Education,USD,
1051,49839104,0,106398,4.5,4+,Games,USD,
1052,147787776,6.99,522012,4.5,9+,Games,USD,
1053,15488000,0.99,67,4.5,4+,Photo & Video,USD,
1054,99593216,0,183259,4.5,4+,Games,USD,
1055,726392832,4.99,26547,4,17+,Games,USD,
1056,55524352,5.99,378,4,4+,Utilities,USD,
1057,46876672,3.99,242,4,4+,Games,USD,
1058,63226880,1.99,8480,4,4+,Games,USD,
1059,139967488,0,34,4,17+,Lifestyle,USD,
1061,30700544,9.99,4962,4.5,4+,Productivity,USD,
1062,118244352,1.99,204,4.5,4+,Education,USD,
1063,1807310848,2.99,4746,4.5,12+,Games,USD,
1064,8523776,0.99,160,2.5,4+,Weather,USD,
1065,97248256,0,3383,3.5,4+,Games,USD,
1066,138883072,0,19981,4.5,4+,Education,USD,
1067,71846912,1.99,11190,4.5,4+,Games,USD,
1069,120877056,0,84,4,17+,Photo & Video,USD,
1070,40584192,0,8049,4,4+,Education,USD,
1071,51828736,4.99,748,4.5,4+,Navigation,USD,
1073,108412928,1.99,219,4,4+,Photo & Video,USD,
1074,46033920,0,16867,4.5,4+,Entertainment,USD,
1075,42018816,2.99,39,4.5,4+,Games,USD,
1076,79185920,2.99,3312,5,4+,Weather,USD,
1077,185228498,2.99,1336,4,4+,Games,USD,
1078,39937024,0,632,3.5,4+,Entertainment,USD,
1079,12115968,1.99,108,4,4+,Photo & Video,USD,
1080,161501184,1.99,236,4.5,4+,Education,USD,
1081,96086016,2.99,1484,4.5,9+,Photo & Video,USD,
1082,501567488,2.99,341,4,12+,Games,USD,
